AssignFeeStructureToClassCommand,"Assign structure to class for academic year.",1,Todo,2,backend,Sprint 5,[EPIC] Fees Management,CreateFeeStructureCommand
CreateFeeInvoiceEntity,"fee_invoices + fee_invoice_items + student_fee_accounts.",1,Todo,3,backend,Sprint 5,[EPIC] Fees Management,CreateStudentEntity
CreateFeeInvoicesTableMigration,"Invoices, items, payments, receipts tables.",1,Todo,3,database,Sprint 5,[EPIC] Fees Management,CreateFeeInvoiceEntity
GenerateFeeInvoicesCommand,"Bulk generate invoices for class/term.",1,Todo,5,backend,Sprint 5,[EPIC] Fees Management,CreateFeeInvoiceEntity;AssignFeeStructureToClassCommand
ListFeeInvoicesQuery,"Paginated invoice list with status filters.",1,Todo,2,backend,Sprint 5,[EPIC] Fees Management,GenerateFeeInvoicesCommand
CreateFeeStructureEndpoint,"POST /api/v1/fees/structures",1,Todo,1,api,Sprint 5,[EPIC] Fees Management,CreateFeeStructureCommand
GenerateFeeInvoicesEndpoint,"POST /api/v1/fees/invoices/generate",1,Todo,1,api,Sprint 5,[EPIC] Fees Management,GenerateFeeInvoicesCommand
ListFeeInvoicesEndpoint,"GET /api/v1/fees/invoices",1,Todo,1,api,Sprint 5,[EPIC] Fees Management,ListFeeInvoicesQuery
FeeStructureListComponent,"Fee structure management UI.",2,Todo,5,frontend,Sprint 5,[EPIC] Admin Web App,AppShellLayoutComponent
GenerateInvoicesWizardComponent,"Wizard: select class, term, preview, generate.",2,Todo,5,frontend,Sprint 5,[EPIC] Admin Web App,FeeStructureListComponent
InvoiceListPageComponent,"Invoice list with status badges.",2,Todo,3,frontend,Sprint 5,[EPIC] Admin Web App,GenerateInvoicesWizardComponent
RecordFeePaymentCommand,"Record manual payment against invoice(s).",1,Todo,5,backend,Sprint 6,[EPIC] Fees Management,GenerateFeeInvoicesCommand
CreateFeeReceiptEntity,"Receipt with sequential receipt number.",1,Todo,2,backend,Sprint 6,[EPIC] Fees Management,RecordFeePaymentCommand
GetStudentFeeLedgerQuery,"Student fee ledger: invoices, payments, balance.",1,Todo,3,backend,Sprint 6,[EPIC] Fees Management,RecordFeePaymentCommand
GenerateFeeReceiptPdfQuery,"Generate PDF receipt for payment.",2,Todo,5,backend,Sprint 6,[EPIC] Fees Management,CreateFeeReceiptEntity
FeePaymentReceivedDomainEvent,"Event: notification + future accounting hook.",1,Todo,1,backend;events,Sprint 6,[EPIC] Fees Management,RecordFeePaymentCommand
PaymentAmountNotExceedingDueValidator,"Reject overpayment.",1,Todo,2,backend;validation,Sprint 6,[EPIC] Fees Management,RecordFeePaymentCommand
RecordFeePaymentEndpoint,"POST /api/v1/fees/payments",1,Todo,1,api,Sprint 6,[EPIC] Fees Management,RecordFeePaymentCommand
GetStudentFeeLedgerEndpoint,"GET /api/v1/fees/students/{id}/ledger",1,Todo,1,api,Sprint 6,[EPIC] Fees Management,GetStudentFeeLedgerQuery
DownloadReceiptEndpoint,"GET /api/v1/fees/payments/{id}/receipt",2,Todo,1,api,Sprint 6,[EPIC] Fees Management,GenerateFeeReceiptPdfQuery
GetOutstandingDuesQuery,"List all outstanding dues with aging.",2,Todo,3,backend,Sprint 6,[EPIC] Fees Management,GenerateFeeInvoicesCommand
RecordFeePaymentCommandHandlerTest,"Unit test: payment updates invoice status.",1,Todo,2,testing,Sprint 6,[EPIC] Fees Management,RecordFeePaymentCommand
PaymentCollectionFormComponent,"Payment entry form with invoice selection.",2,Todo,5,frontend,Sprint 6,[EPIC] Admin Web App,InvoiceListPageComponent
StudentFeeLedgerComponent,"Ledger view on student detail page.",2,Todo,3,frontend,Sprint 6,[EPIC] Admin Web App,StudentDetailPageComponent
OutstandingDuesDashboardComponent,"Dashboard widget: total outstanding by class.",2,Todo,3,frontend,Sprint 6,[EPIC] Admin Web App,AppShellLayoutComponent
CreateNotificationTemplateEntity,"notification_templates + notifications + deliveries.",1,Todo,2,backend,Sprint 6,[EPIC] Notifications,DefineIntegrationEventBase
CreateNotificationsTableMigration,"Templates, notifications, preferences, device_tokens.",1,Todo,2,database,Sprint 6,[EPIC] Notifications,CreateNotificationTemplateEntity
CreateNotificationTemplateCommand,"CRUD notification templates with placeholders.",2,Todo,3,backend,Sprint 6,[EPIC] Notifications,CreateNotificationTemplateEntity
TemplateRendererService,"Render template with Handlebars/Liquid.",1,Todo,3,backend,Sprint 6,[EPIC] Notifications,CreateNotificationTemplateCommand
SendNotificationCommand,"Dispatch notification to channels.",1,Todo,3,backend,Sprint 6,[EPIC] Notifications,TemplateRendererService
EmailNotificationProvider,"SMTP email sender.",1,Todo,3,backend,Sprint 6,[EPIC] Notifications,SendNotificationCommand
InAppNotificationProvider,"Store in-app notification for user.",1,Todo,2,backend,Sprint 6,[EPIC] Notifications,SendNotificationCommand
NotificationEventHandler,"Subscribe to AttendanceMarked, FeePaymentReceived, GuardianLinked events.",1,Todo,5,backend;events,Sprint 6,[EPIC] Notifications,CreateOutboxPublisherBackgroundService
NotificationDispatchJob,"Background job: process notification queue.",1,Todo,3,backend,Sprint 6,[EPIC] Notifications,SendNotificationCommand
AttendanceAbsentNotificationHandler,"On absent mark: notify parent via email + in-app.",1,Todo,3,backend,Sprint 6,[EPIC] Notifications,NotificationEventHandler
FeePaymentConfirmationHandler,"On payment: send receipt notification.",1,Todo,2,backend,Sprint 6,[EPIC] Notifications,NotificationEventHandler
ListNotificationsEndpoint,"GET /api/v1/notifications/inbox",1,Todo,1,api,Sprint 6,[EPIC] Notifications,InAppNotificationProvider
MarkNotificationReadEndpoint,"PUT /api/v1/notifications/{id}/read",2,Todo,1,api,Sprint 6,[EPIC] Notifications,InAppNotificationProvider
NotificationBellComponent,"Topbar notification bell with unread count.",2,Todo,3,frontend,Sprint 6,[EPIC] Admin Web App,AppShellLayoutComponent
NotificationInboxComponent,"In-app notification list page.",2,Todo,3,frontend,Sprint 6,[EPIC] Admin Web App,NotificationBellComponent
AuditLogListPageComponent,"Audit log viewer with AG Grid filters.",2,Todo,5,frontend,Sprint 6,[EPIC] Admin Web App,DataTableWrapperComponent
CreateFlutterMonorepoStructure,"Flutter packages: core, auth, api_client.",2,Todo,3,mobile,Sprint 6,[EPIC] Parent Mobile App,,
DefineRiverpodProviderStructure,"Global provider scope and conventions.",2,Todo,2,mobile,Sprint 6,[EPIC] Parent Mobile App,CreateFlutterMonorepoStructure
CreateDioClientFactory,"Dio with auth + refresh interceptors.",2,Todo,3,mobile,Sprint 6,[EPIC] Parent Mobile App,CreateFlutterMonorepoStructure
SecureTokenStorageService,"flutter_secure_storage for tokens.",2,Todo,2,mobile,Sprint 6,[EPIC] Parent Mobile App,CreateDioClientFactory
ParentAuthFlow,"Login, logout, token refresh screens.",2,Todo,5,mobile,Sprint 6,[EPIC] Parent Mobile App,SecureTokenStorageService
ParentAppShell,"Bottom navigation: Home, Attendance, Fees, Notifications, Profile.",2,Todo,3,mobile,Sprint 6,[EPIC] Parent Mobile App,ParentAuthFlow
ChildSelectorWidget,"Multi-child selector for parents with multiple children.",2,Todo,3,mobile,Sprint 6,[EPIC] Parent Mobile App,ParentAppShell
ParentDashboardScreen,"Summary: today's attendance, fee balance, recent notifications.",2,Todo,5,mobile,Sprint 6,[EPIC] Parent Mobile App,ChildSelectorWidget
ChildAttendanceScreen,"Monthly attendance calendar for selected child.",2,Todo,5,mobile,Sprint 6,[EPIC] Parent Mobile App,ChildSelectorWidget;GetStudentAttendanceEndpoint
FeeSummaryScreen,"Outstanding fees and payment history.",2,Todo,5,mobile,Sprint 6,[EPIC] Parent Mobile App,ChildSelectorWidget;GetStudentFeeLedgerEndpoint
NotificationInboxScreen,"Parent notification inbox.",2,Todo,3,mobile,Sprint 6,[EPIC] Parent Mobile App,ParentAppShell;ListNotificationsEndpoint
ProductionDockerComposeFile,"Production compose: API, PostgreSQL, Redis, RabbitMQ, Nginx.",1,Todo,5,devops,Sprint 6,[EPIC] DevOps & Deployment,CreateDockerfileApi
NginxReverseProxyConfig,"Reverse proxy with SSL termination.",1,Todo,3,devops,Sprint 6,[EPIC] DevOps & Deployment,ProductionDockerComposeFile
NginxWildcardSubdomainConfig,"Wildcard subdomain for tenant routing.",1,Todo,3,devops,Sprint 6,[EPIC] DevOps & Deployment,NginxReverseProxyConfig
HealthCheckEndpoint,"GET /health and /health/ready endpoints.",1,Todo,2,backend;devops,Sprint 6,[EPIC] DevOps & Deployment,CreateSolutionStructure
CorrelationIdMiddleware,"Request correlation ID for distributed tracing.",2,Todo,2,backend,Sprint 6,[EPIC] DevOps & Deployment,CreateLoggingBehavior
CdStagingDeployWorkflow,"Deploy to staging VPS on merge to develop.",2,Todo,5,devops,Sprint 6,[EPIC] DevOps & Deployment,CiBuildApiWorkflow
CdProductionDeployWorkflow,"Deploy to production on release tag.",2,Todo,5,devops,Sprint 6,[EPIC] DevOps & Deployment,CdStagingDeployWorkflow
CdDatabaseMigrationStep,"Run EF migrations as part of deploy pipeline.",1,Todo,3,devops,Sprint 6,[EPIC] DevOps & Deployment,CdStagingDeployWorkflow
PostgresBackupCronScript,"Daily automated PostgreSQL backup.",2,Todo,3,devops,Sprint 6,[EPIC] DevOps & Deployment,ProductionDockerComposeFile
ConfigureStructuredLogEnrichment,"Serilog: TenantId, UserId, CorrelationId enrichment.",2,Todo,2,devops,Sprint 6,[EPIC] DevOps & Deployment,CorrelationIdMiddleware
MVP Integration Test Suite,"End-to-end: tenant provision > student create > mark attendance > generate invoice > record payment.",1,Todo,8,testing,Sprint 6,[EPIC] Platform Foundation,RecordFeePaymentCommand;MarkAttendanceCommand;CreateStudentCommand
MVP Smoke Test Checklist,"Manual QA checklist for MVP release sign-off.",1,Todo,2,testing,Sprint 6,[EPIC] Platform Foundation,MVP Integration Test Suite
